date,code,ts_code,board,industry,close,pred_score,portfolio_weight,target_exposure,cash_buffer,liquidity_amount_cny,amount,amount_mean_20,vol_20,listed_days,in_hs300
2026-05-29,688496,688496.SH,STAR,元器件,0.97,0.0574219982246835,0.09,0.9,0.09999999999999998,35074343.6,17450.853,35074.3436,0.0991606320505942,1248.0,0.0
2026-05-29,600180,600180.SH,MAIN,仓储物流,1.34,-0.021772111378974,0.09,0.9,0.09999999999999998,27963111.5,116594.924,27963.1115,0.0312084021941406,10192.0,0.0
2026-05-29,603359,603359.SH,MAIN,建筑工程,2.84,-0.0222367199874818,0.09,0.9,0.09999999999999998,57302893.2,51941.829,57302.893200000006,0.0367778471161754,3192.0,0.0
2026-05-29,688022,688022.SH,STAR,专用机械,9.3,-0.0241247351617137,0.09,0.9,0.09999999999999998,76243654.89999999,32645.275,76243.6549,0.0656033138660013,2503.0,0.0
2026-05-29,2726,002726.SZ,MAIN,食品,1.71,-0.0321917461068018,0.09,0.9,0.09999999999999998,75166987.0005,118141.27661,75166.9870005,0.0324717486878681,4355.0,0.0
2026-05-29,920023,920023.BJ,BSE,食品,2.31,-0.0351624368293803,0.09,0.9,0.09999999999999998,38186412.923,23380.42289,38186.412923,0.065872458573448,1212.0,0.0
2026-05-29,677,000677.SZ,MAIN,化纤,2.06,-0.0394588044012407,0.09,0.9,0.09999999999999998,78019973.1945,195440.48393,78019.9731945,0.0351312499903114,10746.0,0.0
2026-05-29,300430,300430.SZ,GEM,电器仪表,5.17,-0.0400225459823045,0.09,0.9,0.09999999999999998,145705411.72899997,89029.77012,145705.41172899998,0.0775613327635205,4089.0,0.0
2026-05-29,688280,688280.SH,STAR,汽车配件,5.78,-0.0414572612791563,0.09,0.9,0.09999999999999998,167978613.45000002,127188.374,167978.61345,0.0516585783740087,1675.0,0.0
2026-05-29,300010,300010.SZ,GEM,软件服务,2.81,-0.0432154008665127,0.09,0.9,0.09999999999999998,246480846.594,143302.38536,246480.846594,0.0721771957207668,6055.0,0.0
